"Product Name","Product Description","ProductCode","Media Standard URL 1","Category"
"Footprint Alpine Guide 2","Footprints shield your tent floor from the cooler—and sometimes wet or abrasive—ground, prolonging the life of the tent floor. You can also use them in fly-only pitching with most models.","4070389","https://img4demo.herokuapp.com/image/ntogear/4070389AA3-0/jpg","Gear/Tents/Accessories"
"Footprint Alpine Guide 3","Footprints shield your tent floor from the cooler—and sometimes wet or abrasive—ground, prolonging the life of the tent floor. You can also use them in fly-only pitching with most models.","4070390","https://img4demo.herokuapp.com/image/ntogear/4070390AA3-0/jpg","Gear/Tents/Accessories"
"Homestead Shelter","Easy-pitch mesh tent takes care of the bugs at the campsite for you.","4070823","https://img4demo.herokuapp.com/image/ntogear/4070823BKM-0/jpg","Gear/Tents/Accessories"
"Homestead Sun Shade","Simple shade provides sun protection and makes the ultimate tent porch.","4070824","https://img4demo.herokuapp.com/image/ntogear/4070824BKM-0/jpg","Gear/Tents/2 Person"
"Homestead Super Dome 4 Tent","Big enough to fit a queen bed, this tent takes camping to another level.","4070956","https://img4demo.herokuapp.com/image/ntogear/4070956BKM-0/jpg","Gear/Tents/4 Person"
"Bastion 4 Tent","Lightweight, four-person tent for the planet's most inclement weather.","4070960","https://img4demo.herokuapp.com/image/ntogear/4070960BB3-0/jpg","Gear/Tents/4 Person"
"Ve 25 Tent","Lightweight three-person expedition tent for standing up to Mother Nature.","4070961","https://img4demo.herokuapp.com/image/ntogear/4070961BB3-0/jpg","Gear/Tents/3 Person"
"Mountain 25 Tent","Lightweight, two-person tent for durable, high-mountain protection.","4070962","https://img4demo.herokuapp.com/image/ntogear/4070962BB3-0/jpg","Gear/Tents/2 Person"
"Geodome 4 Tent","Previously only available in Japan and Korea, the Geodome 4 Tent is now available for the first time in the U.S. The innovative construction reflects the first geodesic tent we designed in 1975 based on the design principles of noted architect and futurist Buckminster Fuller. More than 40 years later, the signature dome design still holds up. Built to expedition standards with five main poles and a single equator pole, the assembled tent creates a roomy interior that comfortably sleeps four and leaves room to stand. The dual layer water-resistant exterior is crafted to weather the elements and endure winds up to 60 mph.","4071136","https://img4demo.herokuapp.com/image/ntogear/4071136AR9-0/jpg","Gear/Tents/4 Person"
"Roo","This little guy's a classic lumbar, featuring a main zip compartment with internal organization.  This fanny pack features a winged hipbelt which permits secure fit whether worn in the front, back or askew.","4080000","https://img4demo.herokuapp.com/image/ntogear/4080000AC8-0/jpg","Gear/Luggage/Accessories"
"Base Camp Travel Canister","Your toothbrush and floss will never be more secure when stored in the Base Camp Travel Canister.  While personal hygiene and yaks don't usually go hand-in-hand, this canister brings the two together thanks to its burly fabric that's traditionally used to lug gear on far-removed expeditions.","4080008","https://img4demo.herokuapp.com/image/ntogear/4080008AC8-0/jpg","Gear/Luggage/Accessories"
"Pack Rain Cover","Protect your gear from wet weather with this lightweight, packable rain cover that's crafted with fully taped seams and an adjustable elastic closure for a secure fit around your pack.","4080081","https://img4demo.herokuapp.com/image/ntogear/4080081A65-0/jpg","Gear/Luggage/Accessories"
"Flyweight Duffel","Now 30% lighter, the flyweight 32-liter duffel is in a class of its own when it comes to packable performance.","4080099","https://img4demo.herokuapp.com/image/ntogear/4080099AA3-0/jpg","Gear/Luggage/Accessories"
"Apex Gym Duffel—Medium","Keep all of your indoor and outdoor exercise gear organized and ready to go with this voluminous 45-liter duffel. Separate your fresh clothes from your sweaty clothes in the two main zippered compartments.","4080133","https://img4demo.herokuapp.com/image/ntogear/4080133AA5-0/jpg","Gear/Luggage/CarryOn Luggage"
"Apex Gym Duffel—small","Whether you are training inside or outside, this roomy 31.5-liter duffel has the space and features to keep all your workout gear organized. Use the two main zippered compartments to keep your sweaty clothes separate from your fresh clothes.","4080134","https://img4demo.herokuapp.com/image/ntogear/4080134BDP-0/jpg","Gear/Luggage/CarryOn Luggage"
"'78 Duffel Small","We're bringing back our soft duffle that was introduced in '78. We had our original design reproduced by a third-generation factory in Chicago and finished with leather from the Horween Leather Co., one of the oldest tanneries in the nation.","4080298","https://img4demo.herokuapp.com/image/ntogear/4080298BI2-0/jpg","Gear/Luggage/Duffel Bags"
"'78 Duffel Large","We're bringing back our soft duffle that was introduced in '78. We had our original design reproduced by a third-generation factory in Chicago and finished with leather from the Horween Leather Co., one of the oldest tanneries in the nation.","4080299","https://img4demo.herokuapp.com/image/ntogear/4080299BI2-0/jpg","Gear/Luggage/CarryOn Luggage"
"Rolling Thunder—36""","The new Rolling Thunder is hungry for your gear. With indestructible Base Camp material, ample pockets, self-cleaning wheels and a tough frame, this 155-liter capacity bag is ready for the roughest baggage handlers in the world.","4080339","https://img4demo.herokuapp.com/image/ntogear/4080339A66-0/jpg","Gear/Luggage/Rolling Luggage"
"Rolling Thunder—30""","The new Rolling Thunder is the perfect companion for a week or two abroad. The self-cleaning wheels, ample internal space, external pockets and tough frame make this 80-liter capacity bag equipped to take you (and your gear) around the world.","4080340","https://img4demo.herokuapp.com/image/ntogear/4080340ANR-0/jpg","Gear/Luggage/Rolling Luggage"
"Rolling Thunder—22""","Small but mighty, the new Rolling Thunder—22” will be the toughest piece of carry-on luggage in the overhead bin during any weekend getaway.","4080341","https://img4demo.herokuapp.com/image/ntogear/4080341ANR-0/jpg","Gear/Luggage/CarryOn Luggage"
"Stratoliner—l","Ready to go from the mountain cabin to the boardroom, our new, 75-liter capacity clamshell suitcase is crafted of our extra-tough Base Camp material for streamlined durability.","4080342","https://img4demo.herokuapp.com/image/ntogear/4080342A2Z-0/jpg","Gear/Luggage/Rolling Luggage"
"Stratoliner—m","Ready to go from the mountain cabin to the boardroom, our new, 45-liter capacity clamshell suitcase is crafted of our extra-tough Base Camp material for streamlined durability.","4080352","https://img4demo.herokuapp.com/image/ntogear/4080352A2Z-0/jpg","Gear/Luggage/CarryOn Luggage"
"Base Camp Duffel—xs Updated Design","This is not your average duffel. It’s bomber. Our burly Base Camp Duffel is made from a durable laminate material that holds up to the roughest days of travel. The 31-liter capacity provides ideal storage for overnighters or day trips and the exterior zip pocket stashes keys or a passport.","4080353","https://img4demo.herokuapp.com/image/ntogear/4080353AVY-0/jpg","Gear/Luggage/CarryOn Luggage"
"Base Camp Duffel—s Updated Design","This is not your average duffel. It’s bomber. Our burly Base Camp Duffel is made from a durable laminate material that stands up to the roughest days of travel. The 50-liter volume provides ideal storage for weekend trips and the exterior zip pocket stashes keys or a passport.","4080354","https://img4demo.herokuapp.com/image/ntogear/4080354AIS-0/jpg","Gear/Luggage/CarryOn Luggage"
"Base Camp Duffel—m Updated Design","This is not your average duffel. It's bomber. Our burly Base Camp Duffel is made from a durable laminate material that can handle rough rides around the globe. The 71-liter capacity provides ideal storage for extended weekend trips lasting three to four days. We heard your feedback!  Our newly designed duffel has added the functional handles back when you just need to carry your gear for a short distance.","4080355","https://img4demo.herokuapp.com/image/ntogear/4080355AIS-0/jpg","Gear/Luggage/Duffel Bags"
"Base Camp Duffel—l Updated Design","This is not your average duffel. It's bomber. Our burly Base Camp Duffel is made from a durable laminate material that's ready to be roughed around in-flight, or to be transported up a mountain via a yak. The 95-liter volume provides ideal storage for trips lasting four days or more. Designed with a separate compartment to stash shoes or dirty laundry. We heard your feedback! Our newly designed duffel has added the functional handles back when you just need to carry your gear for a short distance.","4080356","https://img4demo.herokuapp.com/image/ntogear/4080356BDT-0/jpg","Gear/Luggage/Duffel Bags"
"Base Camp Duffel—xl Updated Design","This is not your average duffel. It's bomber. Our burly Base Camp Duffel is made of a durable laminate material that's ready to be roughed around in-flight, or transported up a mountain via a yak. The 132-liter volume provides ample storage for hauling gear during extended stays in alpine environments. We heard your feedback!   Our newly designed duffel has added the functional handles back when you just need to carry your gear for a short distance.","4080357","https://img4demo.herokuapp.com/image/ntogear/4080357AU9-0/jpg","Gear/Luggage/Duffel Bags"
"Base Camp Duffel—xxl Updated Design","This is not your average duffel. It’s bomber. Our burly Base Camp Duffel is made of a durable laminate material that's ready to be roughed around in-flight, or transported up a mountain via a yak. The 150-liter volume provides ample storage for hauling gear during long, extended stays in alpine environments.","4080358","https://img4demo.herokuapp.com/image/ntogear/4080358A2F-0/jpg","Gear/Luggage/Duffel Bags"
"Flyweight Rolltop Backpack","Weighing the same as a small can of tuna, this lightweight and packable pack makes the perfect travel companion. The roll-top closure protects from the elements, while the 6-ounce weight wards off shoulder and back pain to ensure you adventure longer.","4080380","https://img4demo.herokuapp.com/image/ntogear/4080380AA3-0/jpg","Gear/Luggage/Accessories"
